cod_programa_siconv,data_disponibilizacao,data_fim_beneficiario_especifico,data_fim_emenda_parlamentar,data_fim_recebimento_propostas,data_inicio_beneficiario_especifico,data_inicio_emenda_parlamentar,data_inicio_recebimento_propostas,nome,obriga_plano_trabalho,orgao_executor,orgao_mandatario,orgao_superior,orgao_vinculado
"3600020120101","2012-04-09",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIA / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120102","2012-04-09",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIA / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120103","2012-04-09",,"2012-12-14",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120104","2012-04-09",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120105","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120106","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120107","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120108","2012-04-10",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIA / UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120109","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120110","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120111","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120112","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120113","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120114","2012-04-10",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIA / UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120115","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120116","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120117","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120118","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120119","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120120","2012-04-10",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIA / UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120121","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120122","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120123","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120124","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADES HOSPITALARES - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120125","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120126","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120127","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120128","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120129","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS / UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120130","2012-04-11",,"2012-10-15",,,"2012-04-04",,"REDE DE ATENCAO AS URGENCIAS E EMERGENCIAS /  UNIDADE DE TRATAMENTO INTENSIVO - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8933) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120131","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE /  ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120132","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120133","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120134","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120135","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120136","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - AMPLIACAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120137","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120138","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120139","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120140","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120141","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120142","2012-04-17",,"2012-09-14",,,"2012-04-04",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONSTRUCAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120143","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120144","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120145","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120146","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120147","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120148","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURACAO DOS SERVICOS DE HEMATOLOGIA E HEMOTERAPIA - REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120149","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120150","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120151","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURACAO DOS SERVICOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120152","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120153","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120154","2012-04-11",,"2012-09-14",,,"2012-04-09",,"SANGUE / ESTRUTURAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA - CONCLUSAO DE UNIDADE DE HEMATOLOGIA E HEMOTERAPIA - PROGRAMA/AÇÃO (2015.7690) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120155","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120156","2012-04-10",,"2012-10-11",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120157","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120158","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120159","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120160","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120161","2012-04-10",,"2012-12-08",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120162","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120163","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120164","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
"3600020120165","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 10%","True","36000",,"36000","36000"
"3600020120166","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - CONSORCIO PUBLICO - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120167","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 2%","True","36000",,"36000","36000"
"3600020120168","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 4%","True","36000",,"36000","36000"
"3600020120169","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO MUNICIPAL - EMENDA PARLAMENTAR - CP 8%","True","36000",,"36000","36000"
"3600020120170","2012-04-10",,"2012-09-14",,,"2012-04-09",,"REDE DE ATENCAO PSICOSSOCIAL / CENTRO DE ATENCAO PSICOSSOCIAL - REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE - PROGRAMA/AÇÃO (2015.8535) - ORGAO ESTADUAL - EMENDA PARLAMENTAR - CP 5%","True","36000",,"36000","36000"
